doc_id,word,label,context
4268,niacin,Chemical,...Safety and compliance with once - daily niacin extended-release/lovastatin as initial ...
4268,lovastatin,Chemical,...th once - daily niacin extended-release/lovastatin as initial therapy in the Impact of Med...
4269,niacin,Chemical,...Niacin extended-release/lovastatin is a new co...
4269,lovastatin,Chemical,...Niacin extended-release/lovastatin is a new combination product approved f...
4270,niacin,Chemical,...r study evaluated the safety of bedtime niacin extended-release/lovastatin when dosed ...
4270,lovastatin,Chemical,...fety of bedtime niacin extended-release/lovastatin when dosed as initial therapy and patie...
4273,niacin,Chemical,...urther education about dyslipidemia and niacin extended-release/lovastatin ....
4273,lovastat,Chemical,...yslipidemia and niacin extended-release/lovastatin ....
4275,niacin,Chemical,"...4 , 217 patients ( 94 %). Compliance to niacin extended-release/lovastatin was 77 %, w..."
4275,lovastatin,Chemical,".... Compliance to niacin extended-release/lovastatin was 77 %, with 3 , 245 patients complet..."
4277,flush,Disease,"...Flushing was the most common adverse event , ..."
4280,niacin,Chemical,...Niacin extended-release/lovastatin...
4280,lovastatin,Chemical,...Niacin extended-release/lovastatin...
4282,extract,Chemical,...Cardioprotective effect of ethanolic extract of Terminalia chebula fruits ( 500 mg /...
4282,fruits,Chemical,...ethanolic extract of Terminalia chebula fruits ( 500 mg / kg body wt ) was examined in...
4286,extract,Chemical,...T. chebula extract pretreatment was found to ameliorate th...
4302,nephrogen,Disease,...Thus successful treatment required that nephrogenic and neurogenic DI...
4306,interferon,Chemical,...s with chronic hepatitis C who received interferon-alpha-2b at a dose of 6 MU administered...
4306,alpha,Chemical,...nic hepatitis C who received interferon-alpha-2b at a dose of 6 MU administered intra...
4318,4,Chemical,...Ultrastructural damage and levels of 4-hydroxy-2-nonenal ( 4HNE )- protein add...
4318,ydroxy-2-nonenal,Chemical,...Ultrastructural damage and levels of 4-hydroxy-2-nonenal ( 4HNE )- protein adducts and 3-nitroty...
4318,4,Chemical,...age and levels of 4-hydroxy-2-nonenal ( 4HNE )- protein adducts and 3-nitrotyrosi...
4318,3,Chemical,...2-nonenal ( 4HNE )- protein adducts and 3-nitrotyrosine ( 3NT ) were analyzed ....
4318,nitrotyrosine,Chemical,...nonenal ( 4HNE )- protein adducts and 3-nitrotyrosine ( 3NT ) were analyzed ....
4320,4,Chemical,...Analysis of 4HNE protein adducts by immunogold electr...
4320,4,Chemical,...lectron microscopy showed appearance of 4HNE protein adducts in mitochondria as e...
4322,ad,Chemical,...Our data showed ADR induced 4HNE - protein adducts in mito...
4322,4,Chemical,...Our data showed ADR induced 4HNE - protein adducts in mitochondria at...
4327,v,Disease,...as also effective for the prevention of VT ....
4329,elevation,Disease,...ST elevation with chest discomfort disappeared since...
4331,antidepress,Chemical,"...Effects of the antidepressant trazodone , a 5-HT 2A / 2C receptor ..."
4331,5,Chemical,"...cts of the antidepressant trazodone , a 5-HT 2A / 2C receptor antagonist , on dop..."
4332,5,Chemical,"...RATIONALE : 5-Hydroxytryptamine , via stimulation of ..."
4332,hydroxytryptamine,Chemical,"...RATIONALE : 5-Hydroxytryptamine , via stimulation of 5-HT 2C receptors ..."
4333,anti,Chemical,...The antidepressant trazodone is a 5-HT 2A / 2C r...
4333,de,Disease,...The antidepressant trazodone is a 5-HT 2A / 2C rec...
4333,press,Chemical,...The antidepressant trazodone is a 5-HT 2A / 2C receptor...
4333,5,Chemical,...The antidepressant trazodone is a 5-HT 2A / 2C receptor antagonist ....
4354,5,Chemical,"... , 10 and 20 mg / kg ), by blocking the 5-HT 2C receptors , releases the nigrostr..."
4354,t,Chemical,"...10 and 20 mg / kg ), by blocking the 5-HT 2C receptors , releases the nigrostriat..."
4354,5,Chemical,"...neurons from tonic inhibition caused by 5-HT , and thereby potentiates dexampheta..."
4354,ht,Chemical,"...urons from tonic inhibition caused by 5-HT , and thereby potentiates dexamphetamin..."
4362,dyskin,Disease,"...s tended to have a greater OPSE than nondyskinetic ( Dunnett , P = 0 ...."
4368,tubulointers,Disease,...r factor - kappaB activation attenuates tubulointerstitial nephritis induced by gentamicin ....
4371,p,Chemical,"...a day for 9 days , 38 with gentamicin + PDTC , and 28 with 0 ...."
4372,nac,Chemical,...15 M NaCl solution ....
4378,fi,Disease,...animals killed on day 30 also presented fibrosis in the renal cortex despite the r...
4378,sis,Disease,...ls killed on day 30 also presented fibrosis in the renal cortex despite the recover...
4380,tubulointers,Disease,...on of NF - kappaB activation attenuates tubulointerstitial nephritis induced by gentamicin...
4395,insulin,Chemical,...7 ( risperidone ). Fasting serum insulin concentrations differed among groups ( ...
4407,imp,Disease,...ayed significant insulin resistance and impairment of glucose effectiveness compare...
4411,hypertens,Disease,"...ntrol , normotensive reperfusion ; 90 / hypertension ( 90 / HTN ), blood pressure was inc..."
4411,h,Disease,"... reperfusion ; 90 / hypertension ( 90 / HTN ), blood pressure was increased by 35..."
4411,hypertens,Disease,"...itial 90 min of reperfusion only ; 15 / hypertension ( 15 / HTN ), normotensive reperfusi..."
4411,ns,Disease,...in of hypertension and 75 min of normotension ....
4412,"2,3,5",Chemical,"... was evaluated by staining tissue using 2,3,5-triphenyltetrazolium chloride and edema..."
4421,evan,Chemical,...Evans Blue ( mug g - 1 of brain tissue ) was...
4421,blue,Chemical,...Evans Blue ( mug g - 1 of brain tissue ) was great...
4436,hemorrhage,Disease,"...( mean 28 months ). There were 53 major hemorrhages , for an annual rate of 10 ...."
4443,pyret,Disease,...e ( N ) are widely used analgesic - antipyretic / anti - inflammatory drugs ....
4447,c,Chemical,...TIVE : We evaluated the tolerability of CE in a group of patients with documented...
4454,rush,Disease,"... of the following appeared : erythema , rush or urticaria - angioedema ...."
4477,pyrazolone,Chemical,"...76 ) for pyrazolones , 0 ...."
4532,mortality,Disease,"... assess the effect of long - term HT on mortality , heart disease , venous thromboembolis..."
4535,o,Chemical,...andomised double - blind trials of HT ( oestrogens with or without progestogens )...
4542,o,Chemical,...Long - term oestrogen - only HT also significantly in...
4543,h,Chemical,...y statistically significant benefits of HT were a decreased incidence of fracture...
4551,drug,Disease,...erstanding of susceptibility factors to drug-induced liver injury ( DILI ) and outco...
4553,chole,Disease,"...acterized according to hepatocellular , cholestatic , and mixed laboratory criteria a..."
4555,a,Chemical,"...RESULTS : Since April 1994 to August 2004 , 461 out of 57..."
4556,fect,Disease,...The antiinfective group of drugs was the more frequent...
4579,malondialde,Chemical,...trol rats significantly increased renal malondialdehyde ( MDA ) and urinary N - acetyl - be...
4579,n,Chemical,...nal malondialdehyde ( MDA ) and urinary N - acetyl - beta - d - glucosaminidase (...
4580,na,Chemical,"...icantly decreased renal MDA and urinary NAG excretion , and increased SOD activity..."
4582,at,Disease,"...tensive epithelial cell vacuolization , atrophy , desquamation , and necrosis in V..."
4582,ne,Disease,"...lization , atrophy , desquamation , and necrosis in VCM - treated rats more than t..."
4585,dopa,Chemical,"...e dramatically improved by levodopa and dopamine agonists , whereas central dopamine..."
4585,dopa,Chemical,"...and dopamine agonists , whereas central dopamine D2 receptor antagonists can induce ..."
4587,antidepress,Chemical,"...noradrenergic and specific serotonergic antidepressant ( NaSSA ), has been associated with ..."
4587,na,Chemical,"... specific serotonergic antidepressant ( NaSSA ), has been associated with RLS in s..."
4588,depressed,Disease,...The authors report here a depressed patient comorbid with postprandial dysp...
4595,t,Chemical,"...e changes in plasma cholesterols ( C ), triglycerides ( TG ), lipoproteins ( LP )..."
4596,t,Chemical,...A - I and Apo A - II and an increase of triglyceride levels in VLDL were induced ...
4599,is,Disease,...CONCLUSIONS : Ischaemic coronary arteriosclerosis with a...
4600,ch,Chemical,"...rapy is mediated through changes in HDL cholesterol , Apo A - I and Apo A - II pro..."
4600,hyperglyceride,Disease,"...ro fi les , other than the well - known hyperglyceridemic effect caused by estrogen..."
4603,5,Chemical,"... the case of a 70 - year - old man with 5-FU - induced cardiotoxicity , in whom a..."
4603,fu,Chemical,"...he case of a 70 - year - old man with 5-FU - induced cardiotoxicity , in whom a hi..."
4603,alpha,Chemical,"...oxicity , in whom a high serum level of alpha-fluoro-beta-alanine ( FBAL ) was observ..."
4603,fluoro-beta-alanine,Chemical,"...y , in whom a high serum level of alpha-fluoro-beta-alanine ( FBAL ) was observed ...."
4606,pain,Disease,...Both the precordial pain and the electrocardiographic changes di...
4607,pre,Disease,...As the precordial pain in this patient was conside...
4607,pain,Disease,...As the precordial pain in this patient was considered to have ...
4608,s,Chemical,"...Instead , oral administration of S - 1 ( a derivative of 5-FU ), at 200 mg..."
4608,1,Chemical,"...Instead , oral administration of S - 1 ( a derivative of 5-FU ), at 200 mg / d..."
4608,5,Chemical,"...ministration of S - 1 ( a derivative of 5-FU ), at 200 mg / day twice a week , wa..."
4608,fu,Chemical,"...nistration of S - 1 ( a derivative of 5-FU ), at 200 mg / day twice a week , was i..."
4608,s,Chemical,"...twice a week , was instituted , because S - 1 has a strong inhibitory effect on d..."
4608,5,Chemical,"...se , which catalyzes the degradative of 5-FU into FBAL ...."
4608,fu,Chemical,"... , which catalyzes the degradative of 5-FU into FBAL ...."
4609,s,Chemical,... the value measured on the first day of S - 1 administration ....
4612,f,Chemical,"...eview of the literature , suggests that FBAL is related to 5-FU - induced cardiot..."
4613,s,Chemical,...S - 1 may be administered safely to patie...
4613,1,Chemical,...S - 1 may be administered safely to patients ...
4613,5,Chemical,...be administered safely to patients with 5-FU - induced cardiotoxicity...
4613,fu,Chemical,... administered safely to patients with 5-FU - induced cardiotoxicity...
4615,cardiotoxicit,Disease,"...PURPOSE : Despite its well - known cardiotoxicity , the anthracyclin doxorubicin ( DOX )..."
4618,ono,Chemical,...The semisynthetic flavonoid monohydroxyethylrutoside ( monoHER ) ...
4618,mon,Chemical,...The semisynthetic flavonoid monohydroxyethylrutoside ( monoHER ) showed...
4618,xyethylrutoside,Chemical,...The semisynthetic flavonoid monohydroxyethylrutoside ( monoHER ) showed cardioprotection aga...
4618,mon,Chemical,...ic flavonoid monohydroxyethylrutoside ( monoHER ) showed cardioprotection against D...
4625,cardiomyoc,Disease,"...ssed for light microscopy , after which cardiomyocyte damage was evaluated according to Bi..."
4625,damage,Disease,"... microscopy , after which cardiomyocyte damage was evaluated according to Billingham (..."
4630,a,Disease,...The ratio of aberrant cardiomyocytes in mice treated w...
4656,angiotens,Chemical,...rmanent deficiency in the brain renin - angiotensin system ( RAS ) may increase the sensi...
4659,hypertrophy,Disease,...LV hypertrophy induced by Iso treatment was significan...
4659,is,Chemical,...LV hypertrophy induced by Iso treatment was significantly higher in ...
4664,hyper,Disease,"...004 , respectively ). The greater LV hypertrophy in TGR rats was associated with m..."
4669,at,Chemical,...e effect of parasympathetic blockade by atropine on HR was similar in both strains...
4669,ine,Chemical,...ect of parasympathetic blockade by atropine on HR was similar in both strains ....
4698,et,Chemical,...rats whereas the maximum contraction to ET - 1 was significantly reduced ( 54 % co...
4698,et,Chemical,...as reduced but no change in response to ET - 1 was observed ....
4706,e,Disease,... 146 schizophrenic inpatients ( 59 with EPS and 87 without EPS according to the S...
4716,seizure,Disease,"...irst motor sign ,( 2 ) the intensity of seizures ,( 3 ) the time when it occurred withi..."
4719,dopa,Chemical,...Endogenous dopamine plays a central role in salience co...
4724,dopa,Chemical,...ects received the tonically stimulating dopamine - receptor agonist pergolide ( 0 ....
4730,dopa,Chemical,...ndings suggest that tonic occupation of dopamine receptors impairs learning by compe...
4730,dopa,Chemical,...irs learning by competition with phasic dopamine signals ....
4733,c,Chemical,"...y , and testicular pain , with elevated C - reactive protein ( CRP ). Neither mye..."
4734,uma,Disease,...stations met the American College of Rheumatology 1990 criteria for the classificat...
4737,drug,Disease,...Differential diagnosis for drug - induced disease is invaluable even fo...
4737,disease,Disease,...fferential diagnosis for drug - induced disease is invaluable even for patients with cl...
4738,hepatitis,Disease,...Intramuscular hepatitis B immune globulin combined with lamivud...
4739,he,Chemical,...BACKGROUND : Combined hepatitis B immune globulin ( HBIg ) and l...
4739,patitis,Disease,...BACKGROUND : Combined hepatitis B immune globulin ( HBIg ) and lamivudi...
4739,hbig,Chemical,... Combined hepatitis B immune globulin ( HBIg ) and lamivudine in prophylaxis of the ...
4739,h,Chemical,... significantly improved the survival of HBsAg positive patients ....
4739,ag,Chemical,...gnificantly improved the survival of HBsAg positive patients ....
4740,hbv,Disease,...n for patients with hepatitis B virus ( HBV ). METHODS : A retrospective chart anal...
4749,h,Chemical,...5 %( 5 / 8 ) of HBV - DNA and HBeAg positive patients respectively to c...
4749,ag,Chemical,...5 %( 5 / 8 ) of HBV - DNA and HBeAg positive patients respectively to conve...
4752,vuls,Disease,...Anticonvulsant effect of eslicarbazepine acetate ( ...
4752,093,Chemical,...fect of eslicarbazepine acetate ( BIA 2-093 ) on seizures induced by microperfusion...
4753,bi,Chemical,"...Eslicarbazepine acetate ( BIA 2-093 , S-(-)-10-acetoxy-10,11-dihydro..."
4753,s,Chemical,"...Eslicarbazepine acetate ( BIA 2-093 , S-(-)-10-acetoxy-10,11-dihydro-5H-dibenzo..."
4753,acetoxy-10,Chemical,"...bazepine acetate ( BIA 2-093 , S-(-)-10-acetoxy-10,11-dihydro-5H-dibenzo/b,f/azepine-5-car..."
4753,"dihydro-5h-dibenzo/b,f/azepine-5-carboxamide",Chemical,"...te ( BIA 2-093 , S-(-)-10-acetoxy-10,11-dihydro-5H-dibenzo/b,f/azepine-5-carboxamide ) is a novel antiepileptic drug , now i..."
4753,epileptic,Disease,".../azepine-5-carboxamide ) is a novel antiepileptic drug , now in Phase III clinical trials..."
4753,es,Chemical,...died the effects of oral treatment with eslicarbazepine acetate on a whole - anima...
4754,seizure,Disease,"...s of picrotoxin , the average number of seizures was 2 ...."
4771,tub,Disease,"...ls , but mild interstitial fibrosis and tubular atrophy was still evident histologi..."
4773,sulfhydr,Chemical,...Chloroacetaldehyde as a sulfhydryl reagent : the role of critical thiol ...
4775,su,Chemical,...Depletion of sulfhydryl ( SH ) groups has been reported...
4775,hy,Chemical,...Depletion of sulfhydryl ( SH ) groups has been reported fro...
4778,th,Chemical,...Free thiols were measured by the method of Ellm...
4779,ca,Chemical,...CAA reduced hRPTEC cell number and protein...
4779,th,Chemical,"... , induced a loss in free intracellular thiols and an increase in necrosis markers..."
4779,ne,Disease,...intracellular thiols and an increase in necrosis markers ....
4781,ca,Chemical,...ctivation by cisplatin was inhibited by CAA ....
4783,ca,Chemical,...The effects of CAA on cysteine protease activities and th...
4783,cys,Chemical,...The effects of CAA on cysteine protease activities and thiols cou...
4783,th,Chemical,...CAA on cysteine protease activities and thiols could be reproduced in cell lysate ...
4784,ca,Chemical,"...fication , which slowed the reaction of CAA with thiol donors , could also attenua..."
4784,ca,Chemical,"...onors , could also attenuate effects of CAA on necrosis markers , thiol depletion ..."
4784,ne,Disease,"... could also attenuate effects of CAA on necrosis markers , thiol depletion and cys..."
4784,rosis,Disease,"...uld also attenuate effects of CAA on necrosis markers , thiol depletion and cysteine ..."
4784,th,Chemical,"...te effects of CAA on necrosis markers , thiol depletion and cysteine protease inhi..."
4787,if,Chemical,...ification could be an option to prevent IFO nephropathy...
4800,behaviors,Disease,"...lator , in the treatment of interfering behaviors in children with autism ...."
4805,withdrawal,Disease,... parent - rated irritability and social withdrawal on the ABC as well as significant impro...
4805,inattention,Disease,... improvements in emotional lability and inattention on the Conners ' Parent Rating Scale --...
4859,ate,Chemical,... patients taking hydroxychloroquine sulfate who attended an ophthalmic screening pr...
4879,anti,Chemical,...th non - selective ( NS ) non-steroidal anti-inflammatory drugs ( NSAIDs ). We aimed...
4879,g,Disease,...he risks of hospitalization for AMI and GI bleeding among elderly patients using ...
4879,bleeding,Disease,...risks of hospitalization for AMI and GI bleeding among elderly patients using COX-2 inhi...
4880,nsaid,Chemical,...rs of age who filled a prescription for NSAID or acetaminophen during 1999 - 2002 ....
4884,gi,Disease,...interval ) of hospitalization for AMI / GI vs the acetaminophen ( with no aspirin ...
4920,malaria,Disease,...ced arrhythmia in a patient with severe malaria ....
4921,malaria,Disease,...eported that there was a case of severe malaria patient with jaundice who presented wit...
4924,plas,Chemical,"...mission , laboratory examination showed Plasmodium falciparum (++++), total bilirubi..."
4924,biliru,Chemical,"...wed Plasmodium falciparum (++++), total bilirubin 8 ...."
4926,biliru,Chemical,"...36 mg / dL , unconjugated bilirubin 3 ...."
4928,malaria,Disease,...meq / L Patient was diagnosed as severe malaria with jaundice and got quinine infusion ...
4931,de,Chemical,...enously followed by infusion 1500 mg in dextrose 5 %/ 24 hour and potassium aspart...
4936,rrhyth,Disease,"...is a chincona alkaloid that has anti - arrhythmic property , although it also pro - ar..."
4936,arrhyth,Disease,"...thmic property , although it also pro - arrhythmic that can cause various arrhythmias ,..."
4937,rrhyth,Disease,"... good observation because of its pro - arrhythmic effect , especially in older patient..."
4940,hypoperfusion,Disease,"...n , 99mTc - ECD - SPECT showed cortical hypoperfusion in frontal lobes , more marked on the l..."
4949,g,Chemical,...a a face mask and glyceryl trinitrate ( GTN ). Several minutes after the GTN the ...
4954,encephalopathy,Disease,...Acute encephalopathy and cerebral vasospasm after multiagent...
4955,b,Disease,...to induction chemotherapy for precursor B - cell acute lymphoblastic leukemia ( A...
4956,encephalopathy,Disease,"...The patient developed acute encephalopathy evidenced by behavioral changes , aphas..."
4957,as,Chemical,"...dexamethasone , and polyethylene glycol-asparaginase..."
4963,h,Chemical,... treatment groups : VAL 160 or 320 mg ; HCTZ 12 ....
4963,z,Chemical,...eatment groups : VAL 160 or 320 mg ; HCTZ 12 ....
4964,h,Chemical,...5 or 25 mg ; VAL / HCTZ 160 / 12 ....
4964,z,Chemical,...5 or 25 mg ; VAL / HCTZ 160 / 12 ....
4975,v,Chemical,"...overall effect of combination therapy ( VAL and HCTZ , P < 0 ...."
4975,hct,Chemical,"...effect of combination therapy ( VAL and HCTZ , P < 0 ...."
4987,h,Chemical,...1 %) than with HCTZ monotherapies ( 7 ....
4987,z,Chemical,...1 %) than with HCTZ monotherapies ( 7 ....
4990,p,Disease,... associated with significantly greater BP reductions compared with either monothe...
4991,su,Chemical,"...Succimer chelation improves learning , att..."
4991,mer,Chemical,"...Succimer chelation improves learning , attention..."
4994,poisoning,Disease,...chelating agent for the treatment of Pb poisoning ....
4995,p,Chemical,...RESULTS : Pb exposure produced lasting impairments ...
4995,and,Disease,"...earning, attention, inhibitory control, and arousal regulation , paralleling the ar..."
4995,dysfunction,Disease,"...l regulation , paralleling the areas of dysfunction seen in Pb - exposed children ...."
4996,su,Chemical,...Succimer treatment of the Pb - exposed rat...
4996,mer,Chemical,...Succimer treatment of the Pb - exposed rats sign...
4996,p,Chemical,...e treatment varied as a function of the Pb exposure level and the specific functi...
4997,su,Chemical,"...In contrast , succimer treatment of rats not previously ..."
4997,mer,Chemical,"...In contrast , succimer treatment of rats not previously expose..."
4998,p,Chemical,...can alleviate cognitive deficits due to Pb exposure ....
4999,su,Chemical,...t that it may be possible to identify a succimer treatment protocol that improves ...
4999,mer,Chemical,...t it may be possible to identify a succimer treatment protocol that improves cognit...
5000,su,Chemical,"...However , they also suggest that succimer treatment should be strongly disc..."
5000,mer,Chemical,"...However , they also suggest that succimer treatment should be strongly discourage..."
5014,h,Disease,"...tter if associated with PD or MDP , and hyperreactivity to an oral caffeine..."
5054,piperacillin,Chemical,...Piperacillin/tazobactam - induced seizure rapidly re...
5054,tazobactam,Chemical,...Piperacillin/tazobactam - induced seizure rapidly reversed by h...
5056,piperacillin,Chemical,...lonic seizure ( GTCS ) after 5 doses of piperacillin/tazobactam ( 2 g / 250 mg ) were given ...
5056,tazobactam,Chemical,... ( GTCS ) after 5 doses of piperacillin/tazobactam ( 2 g / 250 mg ) were given for bronchi...
5056,infection,Disease,...given for bronchiectasis with secondary infection ....
5060,ile,Disease,"...Despite the use of antiepileptic agents , another GTCS episode recur..."
5063,neurological,Disease,...in any uremic patients with unexplained neurological manifestations ....
5080,b,Chemical,...g cerebellar cortex in the rat model of BCNU - induced cortical dysplasia ....
5080,nu,Chemical,...cerebellar cortex in the rat model of BCNU - induced cortical dysplasia ....
5081,malformation,Disease,...Cortical dysplasia is a malformation characterized by defects in proliferati...
5082,erebellum,Disease,...luate the alterations in offspring rat cerebellum induced by maternal exposure to carmust...
5083,b,Chemical,"...aline - control , melatonin - treated , BCNU - exposed and BCNU - exposed plus me..."
5083,b,Chemical,"...elatonin - treated , BCNU - exposed and BCNU - exposed plus melatonin ...."
5083,nu,Chemical,"...atonin - treated , BCNU - exposed and BCNU - exposed plus melatonin ...."
5085,malondial,Chemical,"...he offspring cerebellum , and levels of malondialdehyde and superoxide dismutase were det..."
5085,super,Chemical,"...lum , and levels of malondialdehyde and superoxide dismutase were determined ...."
5087,melatoni,Chemical,"..., indicating a delayed maturation , and melatonin significantly reversed these changes ...."
5088,malondialdehy,Chemical,... control groups and melatonin decreased malondialdehyde levels in BCNU group ( P < 0 ....
5088,b,Chemical,...nin decreased malondialdehyde levels in BCNU group ( P < 0 ....
5088,nu,Chemical,...n decreased malondialdehyde levels in BCNU group ( P < 0 ....
5091,myo,Chemical,...Myo-inositol-1-phosphate ( MIP ) synthase i...
5091,inositol-1,Chemical,...Myo-inositol-1-phosphate ( MIP ) synthase inhibition :...
5091,phosphate,Chemical,...Myo-inositol-1-phosphate ( MIP ) synthase inhibition : in - vivo...
5092,mood,Chemical,...ithium and valproate are the prototypic mood stabilizers and have diverse structures...
5093,inos,Chemical,...Both drugs influence inositol metabolism ....
5094,mi,Chemical,... inhibits IMPase and valproate inhibits MIP synthase ....
5095,mi,Chemical,...This study shows that MIP synthase inhibition does not replicate...
5096,inos,Chemical,...tion of de - novo synthesis to cellular inositol supply or to the inhibition of the ...
5097,non,Chemical,...Non - steroidal anti - inflammatory drugs -...
5097,s,Chemical,...Non - steroidal anti - inflammatory drugs - ass...
5097,anti,Chemical,...Non - steroidal anti - inflammatory drugs - associated acute...
5098,tubulo,Disease,"...s , including immune complex - mediated tubulo-interstitial injury , but drugs such as..."
5098,inter,Disease,"...luding immune complex - mediated tubulo-interstitial injury , but drugs such as non -..."
5098,anti,Chemical,"...ury , but drugs such as non - steroidal anti - inflammatory drugs ( NSAIDs ) are a f..."
5098,sai,Chemical,... steroidal anti - inflammatory drugs ( NSAIDs ) are a far more frequent cause ....
5108,s,Chemical,...weeks and was treated successfully with steroids for 6 months ....
5111,ne,Disease,...Rifampicin - associated segmental necrotizing glomerulonephritis in staphylo...
5111,rot,Disease,...Rifampicin - associated segmental necrotizing glomerulonephritis in staphylococc...
5112,ne,Disease,...Segmental necrotising glomerulonephritis has been re...
5112,rot,Disease,...Segmental necrotising glomerulonephritis has been report...
5114,ne,Disease,... renal failure secondary to a segmental necrotising glomerulonephritis while being...
5114,rot,Disease,...nal failure secondary to a segmental necrotising glomerulonephritis while being tre...
5121,h,Chemical,"...tested for liver enzymes , anti - HCV , HBeAg , and anti - HBe ...."
5121,h,Chemical,"...zymes , anti - HCV , HBeAg , and anti - HBe ...."
5127,h,Chemical,...HBeAg was positive in 40 % and anti - HBe...
5127,h,Chemical,...HBeAg was positive in 40 % and anti - HBe in 60 % of the patients ....
5129,hbe,Chemical,...liver enzyme levels and the presence of HBeAg or anti - HBe ....
5129,h,Chemical,...els and the presence of HBeAg or anti - HBe ....
5133,inhibitor,Chemical,"...ication of selective serotonin reuptake inhibitor therapy , it is important that ophthalm..."
5136,pge,Chemical,...bupivacaine on local prostaglandin E2 ( PGE2 ) production and cyclooxygenase ( COX ...
5140,pge,Chemical,...obe was placed at the surgical site for PGE2 and thromboxane B2 ( TXB2 ) measuremen...
5140,th,Chemical,...laced at the surgical site for PGE2 and thromboxane B2 ( TXB2 ) measurements ....
5140,b,Chemical,... surgical site for PGE2 and thromboxane B2 ( TXB2 ) measurements ....
5140,t,Chemical,...ical site for PGE2 and thromboxane B2 ( TXB2 ) measurements ....
5148,u,Disease,...s ( Trks ) in micturition reflexes with urinary bladder inflammation ....
5160,death,Disease,...hioprine - induced suicidal erythrocyte death ....
5163,er,Disease,"...celerated suicidal erythrocyte death or eryptosis , which is characterized by expo..."
5163,phos,Chemical,"..., which is characterized by exposure of phosphatidylserine ( PS ) at the erythrocyte..."
5163,ls,Chemical,...characterized by exposure of phosphatidylserine ( PS ) at the erythrocyte surface ...
5164,eryptosis,Disease,...xplored whether azathioprine influences eryptosis ....
5192,hiv,Disease,... after generic HAART in southern Indian HIV-infected patients ....
5192,infected,Disease,...er generic HAART in southern Indian HIV-infected patients ....
5193,hiv,Disease,"...iretroviral therapy ( HAART ) use among HIV-infected individuals in South India , w..."
5193,infected,Disease,"...roviral therapy ( HAART ) use among HIV-infected individuals in South India , we examine..."
5193,hiv,Disease,"...a , we examined the experiences of 3154 HIV-infected individuals who received a min..."
5193,infected,Disease,...we examined the experiences of 3154 HIV-infected individuals who received a minimum of 3...
5194,3,Chemical,...The most common regimens were 3TC + d4T + nevirapine ( NVP )( 54 ....
5194,d4,Chemical,...The most common regimens were 3TC + d4T + nevirapine ( NVP )( 54 ....
5196,3,Chemical,"...5 %), 3TC + d4T + efavirenz ( EFV )( 20 ...."
5196,d,Chemical,"...5 %), 3TC + d4T + efavirenz ( EFV )( 20 ...."
5197,a,Chemical,"...1 %), and AZT + 3TC + EFV ( 5 ...."
5201,al,Chemical,... and hepatitis ( clinical jaundice with alanine aminotransferase > 5 times upper l...
5201,ne,Chemical,...hepatitis ( clinical jaundice with alanine aminotransferase > 5 times upper limits...
5203,n,Chemical,"...e patients with 1 year of follow - up , NVP therapy was significantly associated ..."
5203,p,Chemical,"...patients with 1 year of follow - up , NVP therapy was significantly associated wi..."
5203,d4,Chemical,...tly associated with developing rash and d4T therapy with developing peripheral neu...
5208,neuroto,Disease,... and use these findings to identify the neurotoxic potential of thalidomide and the rec...
5216,neurotoxi,Disease,...The threshold neurotoxic dosage is lower than previously report...
5218,neurotoxi,Disease,... provides information about subclinical neurotoxic potential of thalidomide...
5219,glomerulonephritis,Disease,...ed pulmonary mass and unique membranous glomerulonephritis in a patient with valvular heart diseas...
5220,arrhyth,Disease,...Amiodarone is an anti - arrhythmic drug for life - threatening tachycar...
5227,mali,Disease,"...Autoimmune diseases , viral hepatitis , malignant neoplasms or other diseases with a..."
5227,me,Disease,...r diseases with a known relationship to membranous glomerulonephritis were not fou...
5227,glomerulonephritis,Disease,...with a known relationship to membranous glomerulonephritis were not found ....
5228,me,Disease,"...cult radiologically , and suggests that membranous glomerulonephritis might be ano..."
5228,glomerulonephritis,Disease,"...ogically , and suggests that membranous glomerulonephritis might be another possible complication ..."
5230,sulphonylu,Chemical,...tment of type 2 diabetes with different sulphonylureas ....
5260,sulphonylu,Chemical,...dian patients receive the cheaper older sulphonylureas...
5262,hypertens,Disease,...of the study was to investigate the antihypertensive effects of angiotensin II type - 1 r...
5262,ad,Chemical,...rtensive rats ( SHR ) with adriamycin ( ADR ) nephropathy ....
5273,hypertens,Disease,"...- term losartan treatment , besides antihypertensive effect , improved glomerular filtrat..."
5274,fibrosis,Disease,"...ion of tubular atrophy and interstitial fibrosis , thus preventing heavy proteinuria and..."
5275,ad,Disease,...nd increased urea clearance in advanced ADR nephropathy in SHR ....
5276,fi,Disease,"...atrophy , interstitial infiltration and fibrosis in ADR nephropathy ...."
5276,sis,Disease,"...hy , interstitial infiltration and fibrosis in ADR nephropathy ...."
5276,ad,Disease,...terstitial infiltration and fibrosis in ADR nephropathy ....
5277,end,Disease,...d focal segmental glomerulosclerosis to end-stage renal disease...
5278,ini,Chemical,...The risks of aprotinin and tranexamic acid in cardiac surgery...
5279,post,Disease,...BACKGROUND : Our aim was to investigate postoperative complications and mortality af...
5279,complications,Disease,...ur aim was to investigate postoperative complications and mortality after administration of a...
5279,mortality,Disease,...stigate postoperative complications and mortality after administration of aprotinin compa...
5279,inin,Chemical,... mortality after administration of aprotinin compared to tranexamic acid in an unsel...
